title	author	editor	pub	pubplace	date	edition	vols	pages	url	ia_url
 المعتقدات والخرافات الشعبية اللبنانية	 راجى الأسمر		 جروس برس للنشر والتوزيع	 لبنان	 1998م	 الأولى	 1 	 178 	https://www.lisanarb.com/2024/04/pdf_299.html	 https://archive.org/download/lis_q58/lisanarb.com_q5806.pdf https://archive.org/stream/lis_q58/lisanarb.com_q5806#mode/2up 
 تعلم الفارسية	 راجى الأسمر		 أكلديميا للنشر والتوزيع	 لبنان	 2004م	 الثانية	 1 	 200 	https://www.lisanarb.com/2024/04/pdf_836.html	 https://archive.org/download/lis_q59/lisanarb.com_q5902.pdf https://archive.org/download/civ-3792/civ-3792.pdf https://archive.org/stream/lis_q59/lisanarb.com_q5902#mode/2up 
 علم العروض والقافية	 راجى الأسمر		 جروس برس للنشر والتوزيع	 لبنان	 2000م	 الأولى	 1 	 225 	https://www.lisanarb.com/2024/04/pdf_542.html	 https://archive.org/download/lis_q59/lisanarb.com_q5905.pdf https://archive.org/stream/lis_q59/lisanarb.com_q5905#mode/2up 
 دليل البلاغة العربية الواضحة	 راجى الأسمر		 المكتبة الثقافية للنشر والتوزيع	 لبنان	 1998م	 الأولى	 1 	 104 	https://www.lisanarb.com/2024/04/pdf_0.html	
 كنوز الحكمة أو حكمة الدين والدنيا	 الدكتور راجى الأسمر	 الدكتور راجى الأسمر		 لبنان	 1987م	 الأولى	 1 	 594 	https://www.lisanarb.com/2024/04/pdf_541.html	
 لماذا للدول أعلام؟	 فيليب ستيل	 مركز التعريب والبرمجة	 الدار العربية للعلوم ناشرون	 لبنان	 1418هـ ، 1997م	 الأولى	 1 	 33 	https://www.lisanarb.com/2024/04/pdf_36.html	 https://archive.org/download/lis_an138/lisanarb.com_an3816.pdf https://archive.org/download/lis_at116/lis_at11616.pdf https://archive.org/stream/lis_an138/lisanarb.com_an3816#mode/2up 
 لماذا للجمال سنام؟		 مركز التعريب والبرمجة	 الدار العربية للعلوم ناشرون	 لبنان	 1418هـ ، 1997م	 الأولى	 1 	 33 	https://www.lisanarb.com/2024/04/pdf_703.html	 https://archive.org/download/lis_an138/lisanarb.com_an3815.pdf https://archive.org/download/lis_at116/lis_at11615.pdf https://archive.org/stream/lis_an138/lisanarb.com_an3815#mode/2up 
 لماذا للأشجار أوراق؟		 مركز التعريب والبرمجة	 الدار العربية للعلوم ناشرون	 لبنان	 1433هـ ، 2002م	 الأولى	 1 	 33 	https://www.lisanarb.com/2024/04/pdf_783.html	 https://archive.org/download/lis_an138/lisanarb.com_an3814.pdf https://archive.org/download/lis_at116/lis_at11614.pdf https://archive.org/stream/lis_an138/lisanarb.com_an3814#mode/2up 
 لماذا قمم الجبال مكسوة بالثلوج؟	 جاكي جاف	 مركز التعريب والبرمجة	 الدار العربية للعلوم ناشرون	 لبنان	 1433هـ ، 2002م	 الأولى	 1 	 33 	https://www.lisanarb.com/2024/04/pdf_157.html	 https://archive.org/download/lis_an138/lisanarb.com_an3813.pdf https://archive.org/download/lis_at116/lis_at11613.pdf https://archive.org/stream/lis_an138/lisanarb.com_an3813#mode/2up 
 لماذا تهاجر الطيور؟	 أماندا أونيل	 مركز التعريب والبرمجة	 الدار العربية للعلوم ناشرون	 لبنان	 1423هـ ، 2002م	 الأولى	 1 	 31 	https://www.lisanarb.com/2024/04/pdf_843.html	
 لماذا تنقرض الحيوانات؟	 اندرو شارمن	 مركز التعريب والبرمجة	 الدار العربية للعلوم ناشرون	 لبنان	 1418هـ ، 1997م	 الأولى	 1 	 31 	https://www.lisanarb.com/2024/04/pdf_934.html	https://archive.org/download/lis_an138/lisanarb.com_an3812.pdf https://archive.org/download/lis_at116/lis_at11612.pdf https://archive.org/stream/lis_an138/lisanarb.com_an3812#mode/2up 
 المدينة والسياسة؛ تأملات في كتاب الضروري في السياسة لابن رشد	 د. عبد القادر بوعرفة			 إربد، الأردن	 2013م	 الأولى 	 1 	 310 	https://www.lisanarb.com/2024/04/pdf_619.html	
 المدونة الكبرى مع مقدمات ابن رشد (ط العلمية)	 أبو عبد الله مالك بن أنس بن مالك بن أبي عامر الأصبحي (ت 179هـ)	 زكريا عميرات		 بيروت	 2012م	 الأولى 	 5 	 3200 	https://www.lisanarb.com/2024/04/pdf_887.html	
 المقدمات الممهدات (ط									https://www.lisanarb.com/2024/04/pdf_398.html	
 الوجود والمعرفة عند ابن سينا وابن رشد	 د. سلمان عودة			 ليبيا	 2004م	 الأولى 	 1 	 264 	https://www.lisanarb.com/2024/04/pdf_876.html	
 النسق المضمر في القراءة العلمانية لآراء ابن رشد في الوحي والتأويل	 د. ظافر سعيد شرقه				 2017م	 الأولى 	 1 	 272 	https://www.lisanarb.com/2024/04/pdf_73.html	
 المعاد عند الفلاسفة المسلمين؛ من الكندي إلى ابن رشد - مقاربة تحليلية نقدية	 د. إياد كريم الصلاحي	 مظهر اللحام		 سورية	 2012م	 الأولى 	 1 		https://www.lisanarb.com/2024/04/pdf_214.html	
 الكون والفساد	 ابن رشد الحفيد, أبو الوليد بن رشد القرطبى (ت 595 هـ)	 علي محمد إسبر	 التكوين للطباعة والنشر والتوزيع		 2007	 الأولى 	 1 	 89 	https://www.lisanarb.com/2024/04/pdf_57.html	
 الكشف عن مناهج الأدلة لابن رشد	 د. محمود قاسم		 الهيئة المصرية العامة للكتاب	 مصر	 1994م	 الأولى 	 1 	 51 	https://www.lisanarb.com/2024/04/pdf_55.html	
 الفلسفة الطبيعية والإلهية النفس والعقل عند ابن باجه وابن رشد	 غيضان السيد علي		 دار التنوير للطباعة والنشر	 مصر	 2009م	 الأولى 	 1 	 447 	https://www.lisanarb.com/2024/04/pdf_40.html	
 الفلسفة الإسلامية بعد إبن رشد ؛ فلاسفة القرن السابع الهجري وفلسفتهم نموذجاً	 د. فارس أحمد العلاوي		 دار نينوى للدراسات والنشر والتوزيع	 دمشق، سوريا	 2019م	 الأولى 	 1 	 660 	https://www.lisanarb.com/2024/04/pdf_52.html	
 الفكر الإجتماعى فى فلسفة ابن رشد	 د. خديجة الحريرى			 مصر	 2006م	 الأولى 	 1 	 137 	https://www.lisanarb.com/2024/04/pdf_74.html	
 البحتري؛ حياته من شعره (ط إشبيليا)	 الدكتور أحمد بن حمود الروضان		 دار كنوز إشبيليا للنشر والتوزيع	 الرياض	 1900م	 2 	 1 	 190 	https://www.lisanarb.com/2024/04/pdf_385.html	
 البحتري, دراسة نقدية حول فنونه الشعرية	 مأمون بن محيي الدين الجنان		 دار الكتب العلمية للنشر والتوزيع	 لبنان	 1994م	 الأولى	 1 	 256 	https://www.lisanarb.com/2024/04/blog-post_10.html	
 البحتري, حياته وشعره (دار الفكر)	 الدكتور هاشم صالح مناع		 دار الفكر العربي للطباعة والنشر	 مصر	 2001م	 الأولى	 1 	 190 	https://www.lisanarb.com/2024/04/pdf_3.html	
 البحتري (دار الكتاب)	 مرجوليوث بلا، حسن كامل الصيرفي	 إبراهيم خورشيد - عبد الحميد يونس - حسن عثمان	 دار الكتاب اللبناني للطباعة والنشر والتوزيع	 لبنان	 1984م	 الأولى	 1 	 95 	https://www.lisanarb.com/2024/04/pdf_67.html	
 البحتري (ط الهلال)	 علي شلق		 دار ومكتبة الهلال للنشر والتوزيع	 القاهرة	 2005م	 الأولى	 1 	 383 	https://www.lisanarb.com/2024/04/pdf_99.html	
 البحتري (دار الشرق)	 سيف الدين الكاتب	 الدكتور 	 دار الشرق العربي للنشر والتوزيع	 بيروت	 2012م	 الأولى	 1 	 96 	https://www.lisanarb.com/2024/04/pdf_93.html	
 البحتري (دار وائل)	 رسمي علي عابد		 دار وائل للطباعة والنشر والتوزيع	 عمّان، الأردن	 2002م	 الأولى	 1 	 98 	https://www.lisanarb.com/2024/04/pdf_35.html	
 البحتري (ط الهلال)	 الأستاذ الدكتور 		 دار ومكتبة الهلال للنشر والتوزيع	 مصر	 1992م	 الأولى	 1 	 216 	https://www.lisanarb.com/2024/04/pdf_94.html	
 البحتري (دار الكتاب)	 إسماعيل اليوسف و محمد غازي التدمري		 دار الكتاب العربى للنشر والتوزيع	 دمشق 	 2020م	 الأولى	 1 	 200 	https://www.lisanarb.com/2024/04/pdf_91.html	
 البحتري حياته - شعره	 الدكتور محمد العربسى		 دار الفكر العربي للطباعة والنشر	 مصر	 2001م	 الأولى	 1 	 190 	https://www.lisanarb.com/2024/04/pdf_42.html	
 البحترى (دار المعارف)	 الدكتور أحمد أحمد بدوى		 دار المعارف للنشر والتوزيع	 القاهرة	 2006م	 6 	 1 	 128 	https://www.lisanarb.com/2024/04/pdf_79.html	
 أخبار البحتري (دار سعد)	 أبي بكر الصولي (ت 335هـ)	 الدكتور صالح الأشتر	 دار سعد الدين للنشر والتوزيع	 دمشق 	 1986م	 3	 1 	 172 	https://www.lisanarb.com/2024/04/pdf_41.html	
 أخبار البحتري (دار الأوزاعي)	 أبي بكر الصولي (ت 335هـ)	 الدكتور صالح الأشتر	 دار الأوزاعي للطباعة والنشر والتوزبع	 دمشق 	 1987م	 الأولى	 1 	 172 	https://www.lisanarb.com/2024/04/pdf_70.html	
 أبو عبادة البحتري	 عبد اللطيف شرارة		 الشركة العالمية للكتاب	 لبنان	 1990م	 الأولى	 1 	 232 	https://www.lisanarb.com/2024/04/pdf_21.html	
 أروع ما كتب من الرسائل	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار الجيل للطبع والنشر والتوزيع	 بيروت	 1995م	 الأولى	 1 	 152 	https://www.lisanarb.com/2024/04/pdf_78.html	
 أروع ما قيل من قصص العشاق	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار الجيل للطبع والنشر والتوزيع	 بيروت	 1999م	 الأولى	 2 	 320 	https://www.lisanarb.com/2024/04/pdf_12.html	
 أروع ما قيل من النوادر	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار الجيل للطبع والنشر والتوزيع	 بيروت	 1995م	 الأولى	 1 	 136 	https://www.lisanarb.com/2024/04/pdf_51.html	
 أروع ما قيل من الموشحات	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار ابن حزم للنشر والتوزيع	 بيروت	 1995م	 الأولى	 1 	 160	https://www.lisanarb.com/2024/04/pdf_26.html	
 أروع ما قيل من الطرائف	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار الجيل للطبع والنشر والتوزيع	 بيروت	 1994م	 الأولى	 1 	 160	https://www.lisanarb.com/2024/04/pdf_76.html	
 اروع ما قيل من الرباعيات	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار الجيل للطبع والنشر والتوزيع	 بيروت	 1995م	 2 	 1 	 151 	https://www.lisanarb.com/2024/04/pdf_80.html	
 أروع ما قيل من الخطب	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار الجيل للطبع والنشر والتوزيع	 بيروت	 2000م	 الأولى	 1 	 167 	https://www.lisanarb.com/2024/04/pdf_118.html	
 أروع ما قيل من الحكايات	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 جروس برس للنشر والتوزيع	 لبنان	 1998م 	 الأولى	 2 	 328	https://www.lisanarb.com/2024/04/pdf_75.html	
 أروع ما قيل من الأمثال	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار الجيل للطبع والنشر والتوزيع	 لبنان	 1994م 	 الأولى	 1 	 159 	https://www.lisanarb.com/2024/04/pdf_83.html	
 أروع ما قيل في الكرم والبخل	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار الجيل للطبع والنشر والتوزيع	 لبنان	 2005م 	 الأولى	 1 	 152	https://www.lisanarb.com/2024/04/pdf_8.html	
 أروع ما قيل في الطبيعة والفصول	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار الجيل للطبع والنشر والتوزيع	 لبنان	 2005م 	 الأولى	 1 	 152	https://www.lisanarb.com/2024/04/pdf_50.html	
 أروع ما قيل في الحكمة	 الأستاذ الدكتور إميل ناصيف (إميل بديع يعقوب)		 دار الجيل للطبع والنشر والتوزيع	 لبنان	 2005م 	 الأولى	 1 	 168 	https://www.lisanarb.com/2024/04/pdf_58.html	
 الكافية في علم النحو (ط الآداب)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 الدكتور صالح عبد العظيم الشاعر	 مكتبة الآداب للنشر والتوزيع	 القاهرة	 2010م	 الأولى	 1 	 67 	https://www.lisanarb.com/2024/04/pdf_4.html	 https://archive.org/download/lis_q172/lisanarb.com_q7209.pdf https://archive.org/stream/lis_q172/lisanarb.com_q7209#mode/2up 
 الكافية الكبرى؛ في علم النحو	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)	 الدكتور إلياس قبلان التركي	 دار صادر ، مكتبة الإرشاد للنشر والتوزيع	 بيروت	 1428هـ ، 2007م	 الأولى	 1 	345  	https://www.lisanarb.com/2024/04/pdf_18.html	https://archive.org/download/lis_q172/lisanarb.com_q7208.pdf https://archive.org/download/lis_n91/lisanarb.com_n9106.pdf https://archive.org/stream/lis_q172/lisanarb.com_q7208#mode/2up 
 الموشح على كافية ابن الحاجب في علم الإعراب المشهور بـ (الخبيصي)	 ابن الحاجب، جمال الدين بن عثمان بن عمر (ت 646هـ)		 جامعة الإمام مجدالدين المؤيدي		 1900م	 الأولى	 3 	 1110 	https://www.lisanarb.com/2024/04/pdf_87.html	https://archive.org/download/lis_q173/lisanarb.com_q7308.pdf https://archive.org/download/lis_q173/lisanarb.com_q7309.pdf https://archive.org/stream/lis_q173/lisanarb.com_q7308#mode/2up https://archive.org/stream/lis_q173/lisanarb.com_q7309#mode/2up 
